sample,host_total_ms,stage,start_ms,end_ms,duration_ms
52,1.002194,gpu_promoted,0.5076479911804199,0.6099839806556702,0.10233598947525024
52,1.002194,cpu_return_merge,0.8108479827642441,0.8711040019989014,0.06025601923465729
53,0.984864,activation_d2h,0.0,0.02393599972128868,0.02393599972128868
53,0.984864,cpu,0.396063,0.739447,0.34338399999999997
53,0.984864,gpu_resident,0.0,0.5416960120201111,0.5416960120201111
53,0.984864,gpu_h2d,0.0,0.3668479919433594,0.3668479919433594
53,0.984864,gpu_dequant,0.3668479919433594,0.4536319971084595,0.0867840051651001
53,0.984864,gpu_promoted,0.5416960120201111,0.6534720063209534,0.11177599430084229
53,0.984864,cpu_return_merge,0.7331840097904205,0.8171520233154297,0.08396801352500916
54,1.044745,activation_d2h,0.0,0.0331839993596077,0.0331839993596077
54,1.044745,cpu,0.421185,0.860907,0.439722
54,1.044745,gpu_resident,0.0,0.5003200173377991,0.5003200173377991
54,1.044745,gpu_h2d,0.0,0.3675520122051239,0.3675520122051239
54,1.044745,gpu_dequant,0.3675520122051239,0.4593600034713745,0.09180799126625061
54,1.044745,gpu_promoted,0.5003200173377991,0.6110079884529114,0.1106879711151123
54,1.044745,cpu_return_merge,0.8843519985675812,0.94268798828125,0.05833598971366882
55,0.918133,activation_d2h,0.0,0.032735999673604965,0.032735999673604965
55,0.918133,cpu,0.406901,0.783633,0.376732
55,0.918133,gpu_resident,0.0,0.4853760004043579,0.4853760004043579
55,0.918133,gpu_h2d,0.0,0.374783992767334,0.374783992767334
55,0.918133,gpu_dequant,0.374783992767334,0.449535995721817,0.07475200295448303
55,0.918133,gpu_promoted,0.4853760004043579,0.5888000130653381,0.10342401266098022
55,0.918133,cpu_return_merge,0.7710720151662827,0.8048639893531799,0.03379197418689728
56,1.24235,activation_d2h,0.0,0.025728000327944756,0.025728000327944756
56,1.24235,cpu,0.475638,1.01584,0.5402020000000001
56,1.24235,gpu_resident,0.0,1.0158079862594604,1.0158079862594604
56,1.24235,gpu_h2d,0.0,0.3585920035839081,0.3585920035839081
56,1.24235,gpu_dequant,0.3585920035839081,0.6215680241584778,0.2629760205745697
56,1.24235,gpu_promoted,1.0158079862594604,1.0547200441360474,0.038912057876586914
56,1.24235,cpu_return_merge,1.069056044332683,1.1253759860992432,0.05631994176656008
57,0.995243,activation_d2h,0.0,0.02675200067460537,0.02675200067460537
57,0.995243,cpu,0.42783,0.821795,0.39396500000000007
57,0.995243,gpu_resident,0.0,0.48742398619651794,0.48742398619651794
57,0.995243,gpu_h2d,0.0,0.3698880076408386,0.3698880076408386
57,0.995243,gpu_dequant,0.3698880076408386,0.4607999920845032,0.09091198444366455
57,0.995243,gpu_promoted,0.48742398619651794,0.6462720036506653,0.15884801745414734
57,0.995243,cpu_return_merge,0.8225280046463013,0.8697280287742615,0.047200024127960205
58,1.005479,activation_d2h,0.0,0.027168000116944313,0.027168000116944313
58,1.005479,cpu,0.439445,0.820085,0.38064
58,1.005479,gpu_resident,0.0,0.32972800731658936,0.32972800731658936
58,1.005479,gpu_h2d,0.0,0.3709760010242462,0.3709760010242462
58,1.005479,gpu_dequant,0.3709760010242462,0.45260798931121826,0.08163198828697205
58,1.005479,gpu_promoted,0.45260798931121826,0.5539839863777161,0.1013759970664978
58,1.005479,cpu_return_merge,0.8294399976730347,0.8878080248832703,0.058368027210235596
59,1.082496,activation_d2h,0.0,0.027807999402284622,0.027807999402284622
59,1.082496,cpu,0.466164,0.874282,0.408118
59,1.082496,gpu_resident,0.0,0.5134720206260681,0.5134720206260681
59,1.082496,gpu_h2d,0.0,0.3643200099468231,0.3643200099468231
59,1.082496,gpu_dequant,0.3643200099468231,0.4423680007457733,0.0780479907989502
59,1.082496,gpu_promoted,0.5134720206260681,0.6259840130805969,0.11251199245452881
59,1.082496,cpu_return_merge,0.8437760174274445,0.9021440148353577,0.05836799740791321
60,0.983998,activation_d2h,0.0,0.028511999174952507,0.028511999174952507
60,0.983998,cpu,0.391742,0.787778,0.396036
60,0.983998,gpu_resident,0.0,0.46163201332092285,0.46163201332092285
60,0.983998,gpu_h2d,0.0,0.3720639944076538,0.3720639944076538
60,0.983998,gpu_dequant,0.3720639944076538,0.44627198576927185,0.07420799136161804
60,0.983998,gpu_promoted,0.46163201332092285,0.559935986995697,0.09830397367477417
60,0.983998,cpu_return_merge,0.7948159873485565,0.8487039804458618,0.0538879930973053
61,1.129345,activation_d2h,0.0,0.024447999894618988,0.024447999894618988
61,1.129345,cpu,0.582898,0.931447,0.348549
61,1.129345,gpu_resident,0.0,0.45158401131629944,0.45158401131629944
61,1.129345,gpu_h2d,0.0,0.35843199491500854,0.35843199491500854
61,1.129345,gpu_dequant,0.35843199491500854,0.4433920085430145,0.08496001362800598
61,1.129345,gpu_promoted,0.45158401131629944,0.5580800175666809,0.10649600625038147
61,1.129345,cpu_return_merge,0.8683520257472992,0.9177280068397522,0.049375981092453
62,0.943388,activation_d2h,0.0,0.025312000885605812,0.025312000885605812
62,0.943388,cpu,0.413945,0.780473,0.36652799999999996
62,0.943388,gpu_resident,0.0,0.4986880123615265,0.4986880123615265
62,0.943388,gpu_h2d,0.0,0.3582080006599426,0.3582080006599426
62,0.943388,gpu_dequant,0.3582080006599426,0.4485119879245758,0.09030398726463318
62,0.943388,gpu_promoted,0.4986880123615265,0.5970240235328674,0.09833601117134094
62,0.943388,cpu_return_merge,0.7825280278921127,0.8355839848518372,0.053055956959724426
63,1.064844,activation_d2h,0.0,0.02611199952661991,0.02611199952661991
63,1.064844,cpu,0.227741,0.583506,0.355765
63,1.064844,gpu_resident,0.0,0.7167999744415283,0.7167999744415283
63,1.064844,gpu_h2d,0.0,0.3848640024662018,0.3848640024662018
63,1.064844,gpu_dequant,0.3848640024662018,0.6993920207023621,0.3145280182361603
63,1.064844,gpu_promoted,0.7167999744415283,0.7874559760093689,0.07065600156784058
63,1.064844,cpu_return_merge,0.7895039760041982,0.834559977054596,0.045056001050397754
64,0.942599,activation_d2h,0.0,0.03299200162291527,0.03299200162291527
64,0.942599,cpu,0.427375,0.748526,0.321151
64,0.942599,gpu_resident,0.0,0.5120000243186951,0.5120000243186951
64,0.942599,gpu_h2d,0.0,0.37571200728416443,0.37571200728416443
64,0.942599,gpu_dequant,0.37571200728416443,0.449535995721817,0.07382398843765259
64,0.942599,gpu_promoted,0.5120000243186951,0.6310080289840698,0.11900800466537476
64,0.942599,cpu_return_merge,0.7291200309991837,0.7802879810333252,0.05116795003414154
65,1.379107,activation_d2h,0.0,0.02364799939095974,0.02364799939095974
65,1.379107,cpu,0.443239,0.830994,0.387755
65,1.379107,gpu_resident,0.0,0.5230079889297485,0.5230079889297485
65,1.379107,gpu_h2d,0.0,0.37068799138069153,0.37068799138069153
65,1.379107,gpu_dequant,0.37068799138069153,0.44416001439094543,0.0734720230102539
65,1.379107,gpu_promoted,0.5230079889297485,0.6482880115509033,0.12528002262115479
65,1.379107,cpu_return_merge,1.0739200115203857,1.2613120079040527,0.187391996383667
66,0.823496,activation_d2h,0.0,0.028384000062942505,0.028384000062942505
66,0.823496,cpu,0.222284,0.564418,0.34213399999999994
66,0.823496,gpu_resident,0.0,0.49564799666404724,0.49564799666404724
66,0.823496,gpu_h2d,0.0,0.37599998712539673,0.37599998712539673
66,0.823496,gpu_dequant,0.37599998712539673,0.4546560049057007,0.07865601778030396
66,0.823496,gpu_promoted,0.49564799666404724,0.6156799793243408,0.12003198266029358
66,0.823496,cpu_return_merge,0.6266879793256521,0.6860799789428711,0.05939199961721897
67,0.907006,activation_d2h,0.0,0.03606399893760681,0.03606399893760681
67,0.907006,cpu,0.375917,0.727206,0.351289
67,0.907006,gpu_resident,0.0,0.5058559775352478,0.5058559775352478
67,0.907006,gpu_h2d,0.0,0.3704319894313812,0.3704319894313812
67,0.907006,gpu_dequant,0.3704319894313812,0.4567039906978607,0.08627200126647949
67,0.907006,gpu_promoted,0.5058559775352478,0.6072319746017456,0.1013759970664978
67,0.907006,cpu_return_merge,0.7342079728841782,0.779263973236084,0.04505600035190582
68,1.177152,activation_d2h,0.0,0.01603199914097786,0.01603199914097786
68,1.177152,cpu,0.427606,0.788158,0.36055200000000004
68,1.177152,gpu_resident,0.0,0.6748160123825073,0.6748160123825073
68,1.177152,gpu_h2d,0.0,0.36211198568344116,0.36211198568344116
68,1.177152,gpu_dequant,0.36211198568344116,0.5836799740791321,0.22156798839569092
68,1.177152,gpu_promoted,0.6748160123825073,0.7270399928092957,0.05222398042678833
68,1.177152,cpu_return_merge,0.7280639928067103,0.7710719704627991,0.04300797765608877
69,0.805187,activation_d2h,0.0,0.021023999899625778,0.021023999899625778
69,0.805187,cpu,0.154112,0.475536,0.32142400000000004
69,0.805187,gpu_resident,0.0,0.505728006362915,0.505728006362915
69,0.805187,gpu_h2d,0.0,0.36451199650764465,0.36451199650764465
69,0.805187,gpu_dequant,0.36451199650764465,0.45555201172828674,0.09104001522064209
69,0.805187,gpu_promoted,0.505728006362915,0.6052799820899963,0.0995519757270813
69,0.805187,cpu_return_merge,0.615487982518971,0.6716160178184509,0.05612803529947996
70,0.917886,activation_d2h,0.0,0.033824000507593155,0.033824000507593155
70,0.917886,cpu,0.404389,0.740258,0.335869
70,0.917886,gpu_resident,0.0,0.49459201097488403,0.49459201097488403
70,0.917886,gpu_h2d,0.0,0.3779839873313904,0.3779839873313904
70,0.917886,gpu_dequant,0.3779839873313904,0.4710400104522705,0.09305602312088013
70,0.917886,gpu_promoted,0.49459201097488403,0.5714240074157715,0.07683199644088745
70,0.917886,cpu_return_merge,0.7448320090770721,0.8089600205421448,0.06412801146507263
71,0.928719,activation_d2h,0.0,0.03420799970626831,0.03420799970626831
71,0.928719,cpu,0.403483,0.762195,0.358712
71,0.928719,gpu_resident,0.0,0.541375994682312,0.541375994682312
71,0.928719,gpu_h2d,0.0,0.3765760064125061,0.3765760064125061
71,0.928719,gpu_dequant,0.3765760064125061,0.466623991727829,0.09004798531532288
71,0.928719,gpu_promoted,0.541375994682312,0.6458240151405334,0.10444802045822144
71,0.928719,cpu_return_merge,0.769088014960289,0.8106880187988281,0.041600003838539124
72,0.909014,activation_d2h,0.0,0.02380800060927868,0.02380800060927868
72,0.909014,cpu,0.404908,0.729912,0.325004
72,0.909014,gpu_resident,0.0,0.3665919899940491,0.3665919899940491
72,0.909014,gpu_h2d,0.0,0.3561280071735382,0.3561280071735382
72,0.909014,gpu_dequant,0.3561280071735382,0.42188799381256104,0.06575998663902283
72,0.909014,gpu_promoted,0.42188799381256104,0.5090559720993042,0.08716797828674316
72,0.909014,cpu_return_merge,0.7444479763507843,0.809984028339386,0.06553605198860168
73,1.46127,activation_d2h,0.0,0.021247999742627144,0.021247999742627144
73,1.46127,cpu,0.566901,1.038914,0.4720129999999999
73,1.46127,gpu_resident,0.0,0.5140479803085327,0.5140479803085327
73,1.46127,gpu_h2d,0.0,0.3654719889163971,0.3654719889163971
73,1.46127,gpu_dequant,0.3654719889163971,0.5048320293426514,0.13936004042625427
73,1.46127,gpu_promoted,0.5140479803085327,0.8468480110168457,0.332800030708313
73,1.46127,cpu_return_merge,0.848896011011675,1.0291199684143066,0.18022395740263164
74,0.961897,activation_d2h,0.0,0.027103999629616737,0.027103999629616737
74,0.961897,cpu,0.404945,0.75148,0.34653500000000004
74,0.961897,gpu_resident,0.0,0.4761599898338318,0.4761599898338318
74,0.961897,gpu_h2d,0.0,0.3831999897956848,0.3831999897956848
74,0.961897,gpu_dequant,0.3831999897956848,0.4700160026550293,0.08681601285934448
74,0.961897,gpu_promoted,0.4761599898338318,0.5908480286598206,0.11468803882598877
74,0.961897,cpu_return_merge,0.7579520344734192,0.8071039915084839,0.0491519570350647
75,1.543073,activation_d2h,0.0,0.02115200087428093,0.02115200087428093
75,1.543073,cpu,0.42237,0.826762,0.404392
75,1.543073,gpu_resident,0.0,0.35839998722076416,0.35839998722076416
75,1.543073,gpu_h2d,0.0,0.37727999687194824,0.37727999687194824
75,1.543073,gpu_dequant,0.37727999687194824,0.45772799849510193,0.08044800162315369
75,1.543073,gpu_promoted,0.45772799849510193,0.5294079780578613,0.0716799795627594
75,1.543073,cpu_return_merge,1.2513279914855957,1.4376959800720215,0.18636798858642578
76,0.975624,activation_d2h,0.0,0.024960000067949295,0.024960000067949295
76,0.975624,cpu,0.426614,0.794013,0.367399
76,0.975624,gpu_resident,0.0,0.46694400906562805,0.46694400906562805
76,0.975624,gpu_h2d,0.0,0.3617919981479645,0.3617919981479645
76,0.975624,gpu_dequant,0.3617919981479645,0.43827199935913086,0.07648000121116638
76,0.975624,gpu_promoted,0.46694400906562805,0.5580800175666809,0.09113600850105286
76,0.975624,cpu_return_merge,0.8171520233154297,0.8663039803504944,0.0491519570350647
77,1.110256,activation_d2h,0.0,0.023104000836610794,0.023104000836610794
77,1.110256,cpu,0.422516,0.94189,0.519374
77,1.110256,gpu_resident,0.0,0.4618239998817444,0.4618239998817444
77,1.110256,gpu_h2d,0.0,0.3584960103034973,0.3584960103034973
77,1.110256,gpu_dequant,0.3584960103034973,0.4280320107936859,0.0695360004901886
77,1.110256,gpu_promoted,0.4618239998817444,0.5437440276145935,0.08192002773284912
77,1.110256,cpu_return_merge,0.9390080273151398,1.0035200119018555,0.0645119845867157
78,0.946524,activation_d2h,0.0,0.02486399933695793,0.02486399933695793
78,0.946524,cpu,0.443019,0.786413,0.34339400000000003
78,0.946524,gpu_resident,0.0,0.3768320083618164,0.3768320083618164
78,0.946524,gpu_h2d,0.0,0.3654080033302307,0.3654080033302307
78,0.946524,gpu_dequant,0.3654080033302307,0.45260798931121826,0.08719998598098755
78,0.946524,gpu_promoted,0.45260798931121826,0.5140479803085327,0.06143999099731445
78,0.946524,cpu_return_merge,0.8061439692974091,0.8611840009689331,0.05504003167152405
79,1.071792,activation_d2h,0.0,0.026655999943614006,0.026655999943614006
79,1.071792,cpu,0.403639,0.874741,0.47110199999999997
79,1.071792,gpu_resident,0.0,0.5050560235977173,0.5050560235977173
79,1.071792,gpu_h2d,0.0,0.3644160032272339,0.3644160032272339
79,1.071792,gpu_dequant,0.3644160032272339,0.43827199935913086,0.07385599613189697
79,1.071792,gpu_promoted,0.5050560235977173,0.5990399718284607,0.09398394823074341
79,1.071792,cpu_return_merge,0.8809599578380585,0.9441279768943787,0.06316801905632019
